Todos os resultados da Mega Sena | Rede Loteria,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Conc.,Data,,,,,,,Gan.,Prêmio,Apostas
1525,28/08/2013,2.0,26.0,30.0,35.0,46.0,54.0,0,,
1524,24/08/2013,2.0,12.0,40.0,46.0,52.0,53.0,0,,
1523,21/08/2013,22.0,25.0,31.0,39.0,41.0,44.0,0,,
1522,17/08/2013,5.0,8.0,23.0,32.0,33.0,56.0,0,,
1521,14/08/2013,11.0,14.0,18.0,30.0,33.0,39.0,1,25313774,
1520,10/08/2013,7.0,31.0,35.0,36.0,46.0,48.0,0,,
1519,08/08/2013,5.0,6.0,15.0,23.0,56.0,59.0,0,,
1518,06/08/2013,8.0,9.0,28.0,41.0,48.0,55.0,0,,
1517,03/08/2013,7.0,17.0,38.0,45.0,52.0,56.0,0,,
1516,31/07/2013,4.0,18.0,20.0,34.0,45.0,60.0,1,2581185.45,
1515,27/07/2013,4.0,13.0,14.0,18.0,49.0,59.0,1,15200594.63,
1514,24/07/2013,16.0,17.0,23.0,42.0,59.0,60.0,1,14061405.08,
1513,20/07/2013,17.0,28.0,31.0,56.0,57.0,58.0,0,,
1512,17/07/2013,11.0,28.0,35.0,42.0,46.0,58.0,0,,
1511,13/07/2013,4.0,8.0,17.0,29.0,31.0,45.0,0,,
1510,10/07/2013,1.0,8.0,17.0,44.0,46.0,53.0,1,22933056.04,
1509,06/07/2013,1.0,6.0,27.0,46.0,51.0,59.0,0,,
1508,03/07/2013,17.0,18.0,30.0,35.0,39.0,58.0,2,21168975.92,
1507,29/06/2013,24.0,46.0,50.0,51.0,52.0,56.0,0,,
1506,26/06/2013,3.0,14.0,18.0,34.0,42.0,49.0,0,,
1505,22/06/2013,1.0,2.0,6.0,9.0,16.0,32.0,0,,
1504,19/06/2013,2.0,10.0,12.0,30.0,41.0,42.0,0,,
1503,15/06/2013,3.0,4.0,16.0,22.0,36.0,42.0,0,,
1502,12/06/2013,6.0,22.0,43.0,51.0,52.0,57.0,0,,
1501,08/06/2013,1.0,7.0,13.0,29.0,37.0,54.0,1,3144718.24,
1500,05/06/2013,10.0,18.0,31.0,43.0,57.0,59.0,1,22610179.37,
1499,01/06/2013,8.0,22.0,26.0,33.0,37.0,54.0,1,43036617.07,
1498,29/05/2013,6.0,11.0,27.0,40.0,46.0,49.0,0,,
1497,25/05/2013,4.0,5.0,7.0,27.0,45.0,58.0,0,,
1496,22/05/2013,14.0,18.0,28.0,41.0,47.0,54.0,0,,
1495,18/05/2013,4.0,13.0,14.0,44.0,49.0,57.0,0,,
1494,15/05/2013,2.0,14.0,24.0,28.0,35.0,50.0,0,,
1493,11/05/2013,7.0,12.0,24.0,27.0,30.0,49.0,2,1471764.39,
1492,08/05/2013,4.0,9.0,18.0,44.0,46.0,48.0,1,26460707.33,
1491,04/05/2013,6.0,26.0,45.0,50.0,56.0,60.0,0,,
1490,02/05/2013,1.0,3.0,31.0,32.0,43.0,52.0,0,,
1489,27/04/2013,1.0,15.0,24.0,26.0,28.0,48.0,1,2867241.35,
1488,24/04/2013,4.0,22.0,25.0,38.0,45.0,51.0,1,6092267.98,
1487,20/04/2013,4.0,9.0,17.0,23.0,28.0,53.0,0,,
1486,17/04/2013,1.0,6.0,10.0,34.0,40.0,54.0,1,37137524.71,
1485,13/04/2013,4.0,27.0,30.0,36.0,54.0,59.0,0,,
1484,10/04/2013,17.0,20.0,24.0,29.0,49.0,53.0,0,,
1483,06/04/2013,1.0,35.0,39.0,53.0,55.0,56.0,0,,
1482,03/04/2013,6.0,9.0,11.0,34.0,41.0,53.0,0,,
1481,30/03/2013,17.0,27.0,28.0,40.0,44.0,55.0,0,,
1480,27/03/2013,9.0,14.0,21.0,26.0,36.0,52.0,1,31618202.79,
1479,23/03/2013,21.0,48.0,50.0,54.0,57.0,60.0,0,,
1478,20/03/2013,10.0,27.0,37.0,40.0,47.0,55.0,0,,
1477,16/03/2013,3.0,4.0,46.0,50.0,56.0,59.0,0,,
1476,13/03/2013,4.0,10.0,26.0,37.0,47.0,57.0,0,,
1475,09/03/2013,12.0,13.0,37.0,44.0,48.0,51.0,1,16179244.6,
1474,06/03/2013,1.0,2.0,3.0,11.0,28.0,43.0,1,14742572.93,
1473,02/03/2013,2.0,12.0,33.0,57.0,58.0,60.0,0,,
1472,27/02/2013,12.0,18.0,23.0,25.0,45.0,50.0,0,,
1471,23/02/2013,10.0,25.0,33.0,36.0,40.0,58.0,0,,
1470,20/02/2013,2.0,34.0,36.0,38.0,51.0,55.0,2,9438162.39,
1469,16/02/2013,4.0,13.0,35.0,54.0,56.0,58.0,0,,
1468,13/02/2013,1.0,2.0,10.0,19.0,20.0,37.0,1,1542491.77,
1467,09/02/2013,23.0,24.0,26.0,41.0,52.0,53.0,1,3097080.96,
1466,06/02/2013,4.0,6.0,13.0,34.0,37.0,51.0,1,29873254.83,
1465,02/02/2013,6.0,11.0,16.0,26.0,44.0,53.0,0,,
1464,30/01/2013,2.0,24.0,32.0,50.0,54.0,59.0,0,,
1463,26/01/2013,13.0,22.0,28.0,29.0,40.0,48.0,0,,
1462,23/01/2013,5.0,9.0,25.0,27.0,38.0,40.0,1,22470803.48,
1461,19/01/2013,31.0,36.0,44.0,47.0,49.0,54.0,0,,
1460,16/01/2013,4.0,14.0,27.0,38.0,50.0,52.0,0,,
1459,12/01/2013,2.0,6.0,30.0,34.0,35.0,52.0,1,13246202.09,
1458,09/01/2013,2.0,4.0,16.0,33.0,44.0,51.0,0,,
1457,05/01/2013,15.0,16.0,34.0,42.0,46.0,59.0,0,,
1456,02/01/2013,6.0,8.0,14.0,26.0,36.0,40.0,0,,
1455,31/12/2012,14.0,32.0,33.0,36.0,41.0,52.0,3,81594699.72,
1454,22/12/2012,4.0,27.0,29.0,41.0,48.0,52.0,0,,
1453,20/12/2012,6.0,13.0,25.0,32.0,47.0,57.0,0,,
1452,18/12/2012,2.0,14.0,28.0,50.0,57.0,58.0,0,,
1451,15/12/2012,2.0,10.0,11.0,33.0,52.0,57.0,0,,
1450,12/12/2012,26.0,27.0,31.0,38.0,44.0,45.0,0,,
1449,08/12/2012,2.0,6.0,18.0,30.0,52.0,56.0,0,,
1448,05/12/2012,1.0,25.0,29.0,36.0,56.0,60.0,0,,
1447,01/12/2012,1.0,19.0,28.0,33.0,39.0,41.0,0,,
1446,28/11/2012,6.0,13.0,24.0,32.0,40.0,51.0,1,2639040.77,
1445,24/11/2012,5.0,19.0,32.0,41.0,49.0,58.0,1,33883410.57,
1444,21/11/2012,2.0,5.0,27.0,28.0,48.0,55.0,0,,
1443,17/11/2012,12.0,20.0,32.0,48.0,52.0,54.0,0,,
1442,14/11/2012,12.0,13.0,20.0,30.0,34.0,49.0,0,,
1441,10/11/2012,17.0,29.0,36.0,38.0,53.0,56.0,0,,
1440,07/11/2012,2.0,6.0,28.0,36.0,51.0,56.0,1,24405605.1,
1439,03/11/2012,2.0,34.0,35.0,42.0,43.0,55.0,0,,
1438,31/10/2012,7.0,14.0,31.0,33.0,36.0,49.0,2,19240377.33,
1437,27/10/2012,22.0,23.0,26.0,37.0,38.0,48.0,0,,
1436,24/10/2012,1.0,13.0,23.0,24.0,30.0,57.0,0,,
1435,20/10/2012,4.0,15.0,45.0,47.0,50.0,52.0,0,,
1434,17/10/2012,3.0,18.0,22.0,34.0,55.0,58.0,2,1352380.47,
1433,13/10/2012,4.0,13.0,14.0,40.0,46.0,52.0,1,33905517.49,
1432,10/10/2012,16.0,24.0,25.0,42.0,45.0,59.0,0,,
1431,06/10/2012,5.0,9.0,13.0,33.0,40.0,54.0,0,,
1430,03/10/2012,2.0,19.0,22.0,30.0,46.0,52.0,0,,
1429,29/09/2012,9.0,12.0,22.0,39.0,48.0,60.0,0,,
1428,26/09/2012,7.0,15.0,19.0,34.0,37.0,55.0,1,8826040.59,
1427,22/09/2012,8.0,39.0,44.0,47.0,53.0,56.0,0,,
1426,19/09/2012,6.0,15.0,18.0,24.0,30.0,44.0,0,,
1425,15/09/2012,7.0,16.0,29.0,36.0,38.0,50.0,1,17534538.97,
1424,12/09/2012,3.0,7.0,15.0,29.0,38.0,60.0,0,,
1423,08/09/2012,3.0,8.0,21.0,25.0,27.0,43.0,3,729819.96,
1422,05/09/2012,2.0,5.0,13.0,17.0,39.0,44.0,1,2662243.82,
1421,01/09/2012,19.0,31.0,39.0,44.0,53.0,59.0,1,27700609.77,
1420,29/08/2012,2.0,11.0,16.0,18.0,36.0,45.0,0,,
1419,25/08/2012,17.0,21.0,30.0,48.0,52.0,58.0,0,,
1418,22/08/2012,7.0,8.0,10.0,12.0,27.0,56.0,0,,
1417,18/08/2012,5.0,12.0,45.0,52.0,56.0,59.0,4,773932.3,
1416,15/08/2012,3.0,19.0,22.0,24.0,35.0,49.0,2,14192091.49,
1415,11/08/2012,26.0,36.0,40.0,46.0,49.0,51.0,0,,
1414,09/08/2012,21.0,37.0,44.0,46.0,49.0,57.0,0,,
1413,07/08/2012,13.0,15.0,33.0,45.0,54.0,55.0,0,,
1412,04/08/2012,6.0,8.0,24.0,37.0,41.0,45.0,1,3288513.09,
1411,01/08/2012,8.0,12.0,32.0,44.0,46.0,48.0,2,21505646.36,
1410,28/07/2012,18.0,29.0,40.0,42.0,50.0,54.0,0,,
1409,25/07/2012,6.0,19.0,26.0,47.0,50.0,58.0,0,,
1408,21/07/2012,4.0,19.0,20.0,24.0,39.0,43.0,0,,
1407,18/07/2012,18.0,29.0,31.0,42.0,43.0,53.0,0,,
1406,14/07/2012,7.0,10.0,17.0,24.0,38.0,57.0,0,,
1405,11/07/2012,3.0,14.0,17.0,32.0,37.0,39.0,1,27622910.73,
1404,07/07/2012,7.0,8.0,27.0,31.0,32.0,51.0,0,,
1403,04/07/2012,13.0,16.0,20.0,26.0,39.0,42.0,0,,
1402,30/06/2012,2.0,9.0,10.0,21.0,27.0,38.0,0,,
1401,27/06/2012,11.0,12.0,25.0,33.0,48.0,54.0,1,25157779.26,
1400,23/06/2012,9.0,26.0,34.0,43.0,53.0,54.0,0,,
1399,20/06/2012,34.0,39.0,43.0,56.0,57.0,60.0,2,19136470.53,
1398,16/06/2012,14.0,32.0,33.0,40.0,42.0,51.0,0,,
1397,13/06/2012,3.0,4.0,7.0,15.0,27.0,56.0,0,,
1396,09/06/2012,29.0,48.0,52.0,54.0,55.0,58.0,0,,
1395,06/06/2012,5.0,11.0,17.0,19.0,44.0,48.0,0,,
1394,02/06/2012,11.0,16.0,24.0,35.0,46.0,50.0,0,,
1393,30/05/2012,4.0,18.0,24.0,28.0,39.0,44.0,1,8139697.37,
1392,26/05/2012,2.0,8.0,12.0,28.0,33.0,43.0,0,,
1391,23/05/2012,7.0,12.0,19.0,34.0,40.0,53.0,0,,
1390,19/05/2012,4.0,19.0,27.0,28.0,29.0,31.0,2,6920519.93,
1389,16/05/2012,1.0,16.0,28.0,39.0,44.0,57.0,1,13488668.85,
1388,12/05/2012,22.0,29.0,31.0,43.0,50.0,54.0,0,,
1387,09/05/2012,18.0,27.0,32.0,43.0,50.0,52.0,0,,
1386,05/05/2012,12.0,28.0,38.0,39.0,51.0,56.0,0,,
1385,02/05/2012,27.0,35.0,36.0,37.0,42.0,59.0,1,13402970.05,
1384,28/04/2012,2.0,18.0,30.0,31.0,45.0,56.0,2,4030007.03,
1383,25/04/2012,7.0,9.0,23.0,44.0,46.0,55.0,0,,
1382,20/04/2012,5.0,13.0,16.0,17.0,27.0,55.0,0,,
1381,18/04/2012,11.0,27.0,30.0,40.0,44.0,57.0,1,22817234.34,
1380,14/04/2012,3.0,14.0,52.0,55.0,57.0,60.0,0,,
1379,11/04/2012,5.0,12.0,36.0,45.0,50.0,58.0,0,,
1378,07/04/2012,2.0,5.0,17.0,18.0,54.0,59.0,0,,
1377,04/04/2012,2.0,5.0,12.0,13.0,25.0,35.0,1,5600981.17,
1376,31/03/2012,9.0,11.0,21.0,49.0,53.0,54.0,0,,
1375,28/03/2012,14.0,25.0,28.0,45.0,53.0,58.0,2,7822077.02,
1374,24/03/2012,6.0,21.0,28.0,31.0,33.0,43.0,0,,
1373,21/03/2012,7.0,27.0,39.0,52.0,55.0,57.0,1,8520148.41,
1372,17/03/2012,3.0,36.0,40.0,46.0,58.0,60.0,0,,
1371,14/03/2012,3.0,4.0,8.0,11.0,47.0,49.0,0,,
1370,10/03/2012,2.0,4.0,5.0,27.0,49.0,59.0,2,7499281.75,
1369,07/03/2012,5.0,16.0,24.0,32.0,38.0,46.0,0,,
1368,03/03/2012,10.0,21.0,26.0,29.0,32.0,38.0,1,4873830.43,
1367,01/03/2012,2.0,7.0,13.0,29.0,38.0,43.0,0,,
1366,25/02/2012,12.0,27.0,37.0,44.0,54.0,59.0,1,22902720.55,
1365,22/02/2012,2.0,24.0,26.0,32.0,35.0,50.0,0,,
1364,18/02/2012,10.0,13.0,20.0,40.0,44.0,53.0,0,,
1363,15/02/2012,25.0,35.0,42.0,45.0,52.0,57.0,0,,
1362,11/02/2012,2.0,12.0,19.0,22.0,36.0,58.0,3,1924196.22,
1361,08/02/2012,23.0,27.0,30.0,37.0,38.0,44.0,0,,
1360,04/02/2012,2.0,16.0,17.0,25.0,50.0,54.0,2,22673254.06,
1359,01/02/2012,6.0,10.0,12.0,17.0,28.0,53.0,0,,
1358,28/01/2012,3.0,15.0,16.0,35.0,37.0,47.0,0,,
1357,25/01/2012,1.0,19.0,24.0,26.0,52.0,55.0,0,,
1356,21/01/2012,6.0,13.0,21.0,22.0,31.0,46.0,0,,
1355,18/01/2012,11.0,17.0,24.0,39.0,46.0,49.0,0,,
1354,14/01/2012,2.0,8.0,38.0,42.0,48.0,49.0,1,2815977.4,
1353,11/01/2012,3.0,11.0,13.0,27.0,32.0,47.0,1,8311160.99,
1352,07/01/2012,9.0,18.0,24.0,35.0,36.0,59.0,0,,
1351,04/01/2012,13.0,33.0,36.0,41.0,50.0,56.0,0,,
1350,31/12/2011,3.0,4.0,29.0,36.0,45.0,55.0,5,35523497.52,
1349,24/12/2011,9.0,19.0,20.0,50.0,51.0,60.0,1,7099412.95,
1348,22/12/2011,7.0,12.0,38.0,39.0,45.0,56.0,0,,
1347,20/12/2011,9.0,19.0,45.0,46.0,54.0,56.0,0,,
1346,17/12/2011,12.0,32.0,40.0,47.0,48.0,59.0,1,24409476.19,
1345,14/12/2011,7.0,17.0,19.0,26.0,40.0,50.0,0,,
1344,10/12/2011,8.0,19.0,21.0,36.0,42.0,59.0,3,12497169.8,
1343,07/12/2011,19.0,20.0,31.0,42.0,51.0,56.0,0,,
1342,03/12/2011,5.0,7.0,42.0,46.0,50.0,60.0,0,,
1341,30/11/2011,1.0,11.0,20.0,37.0,40.0,52.0,0,,
1340,26/11/2011,13.0,21.0,30.0,36.0,59.0,60.0,0,,
1339,23/11/2011,7.0,10.0,14.0,16.0,54.0,59.0,0,,
1338,19/11/2011,1.0,18.0,19.0,33.0,43.0,60.0,1,5448452.03,
1337,16/11/2011,2.0,20.0,35.0,38.0,45.0,51.0,0,,
1336,12/11/2011,1.0,32.0,38.0,47.0,51.0,54.0,1,3086420.09,
1335,09/11/2011,3.0,14.0,20.0,22.0,49.0,51.0,1,21885288.49,
1334,05/11/2011,1.0,6.0,8.0,10.0,25.0,27.0,0,,
1333,03/11/2011,25.0,26.0,28.0,33.0,42.0,51.0,0,,
1332,29/10/2011,3.0,5.0,13.0,24.0,35.0,59.0,1,2963357.08,
1331,26/10/2011,9.0,24.0,26.0,39.0,46.0,57.0,1,29215205.37,
1330,22/10/2011,8.0,18.0,21.0,30.0,48.0,49.0,0,,
1329,19/10/2011,7.0,8.0,11.0,39.0,43.0,50.0,0,,
1328,15/10/2011,10.0,23.0,27.0,43.0,53.0,59.0,1,45390782.32,
1327,13/10/2011,16.0,35.0,36.0,41.0,52.0,54.0,0,,
1326,08/10/2011,10.0,11.0,18.0,19.0,30.0,50.0,0,,
1325,05/10/2011,2.0,5.0,16.0,20.0,35.0,43.0,0,,
1324,01/10/2011,18.0,29.0,31.0,44.0,51.0,57.0,0,,
1323,28/09/2011,6.0,15.0,25.0,37.0,48.0,55.0,0,,
1322,24/09/2011,10.0,21.0,43.0,47.0,53.0,55.0,0,,
1321,21/09/2011,10.0,47.0,51.0,53.0,59.0,60.0,1,31071213.53,
1320,17/09/2011,17.0,24.0,25.0,38.0,41.0,55.0,0,,
1319,14/09/2011,4.0,5.0,16.0,18.0,27.0,51.0,0,,
1318,10/09/2011,11.0,14.0,16.0,28.0,34.0,46.0,0,,
1317,08/09/2011,6.0,13.0,29.0,30.0,35.0,37.0,0,,
1316,03/09/2011,8.0,13.0,25.0,34.0,42.0,48.0,1,2824002.29,
1315,31/08/2011,1.0,27.0,29.0,38.0,50.0,52.0,1,63981675.84,
1314,27/08/2011,38.0,42.0,44.0,52.0,58.0,60.0,0,,
1313,24/08/2011,1.0,4.0,26.0,39.0,43.0,49.0,0,,
1312,20/08/2011,5.0,20.0,22.0,28.0,29.0,30.0,0,,
1311,17/08/2011,7.0,9.0,12.0,19.0,45.0,54.0,0,,
1310,13/08/2011,8.0,9.0,14.0,32.0,53.0,59.0,0,,
1309,11/08/2011,7.0,12.0,25.0,26.0,32.0,39.0,0,,
1308,09/08/2011,7.0,8.0,24.0,30.0,33.0,47.0,0,,
1307,06/08/2011,7.0,10.0,32.0,43.0,47.0,54.0,1,32075789.45,
1306,03/08/2011,6.0,19.0,22.0,34.0,43.0,45.0,0,,
1305,30/07/2011,3.0,5.0,11.0,36.0,44.0,46.0,0,,
1304,27/07/2011,7.0,14.0,15.0,20.0,23.0,35.0,0,,
1303,23/07/2011,8.0,19.0,46.0,51.0,52.0,54.0,0,,
1302,20/07/2011,2.0,10.0,15.0,44.0,56.0,57.0,0,,
1301,16/07/2011,3.0,16.0,23.0,25.0,51.0,56.0,1,2751015.4,
1300,13/07/2011,43.0,44.0,46.0,53.0,54.0,59.0,2,9484391.42,
1299,09/07/2011,8.0,22.0,32.0,43.0,53.0,56.0,0,,
1298,06/07/2011,14.0,15.0,30.0,53.0,55.0,60.0,1,9047534.6,
1297,02/07/2011,2.0,5.0,11.0,13.0,56.0,59.0,0,,
1296,29/06/2011,10.0,14.0,43.0,46.0,49.0,53.0,0,,
1295,25/06/2011,2.0,5.0,15.0,20.0,43.0,57.0,1,73451540.26,
1294,22/06/2011,4.0,6.0,29.0,48.0,50.0,51.0,0,,
1293,18/06/2011,1.0,13.0,24.0,40.0,44.0,50.0,0,,
1292,15/06/2011,9.0,11.0,23.0,30.0,31.0,54.0,0,,
1291,11/06/2011,18.0,40.0,47.0,54.0,57.0,58.0,0,,
1290,08/06/2011,2.0,3.0,14.0,23.0,34.0,50.0,0,,
1289,04/06/2011,1.0,3.0,8.0,13.0,27.0,52.0,2,26440275.46,
1288,01/06/2011,17.0,30.0,32.0,40.0,42.0,56.0,0,,
1287,28/05/2011,11.0,12.0,31.0,33.0,42.0,52.0,0,,
1286,25/05/2011,2.0,5.0,28.0,33.0,51.0,52.0,0,,
1285,21/05/2011,10.0,15.0,28.0,31.0,33.0,38.0,0,,
1284,18/05/2011,20.0,21.0,26.0,29.0,31.0,36.0,0,,
1283,14/05/2011,8.0,30.0,40.0,44.0,59.0,60.0,0,,
1282,11/05/2011,4.0,23.0,39.0,52.0,55.0,56.0,0,,
1281,07/05/2011,8.0,11.0,14.0,30.0,36.0,38.0,1,34943738.22,
1280,04/05/2011,6.0,10.0,16.0,20.0,29.0,54.0,0,,
1279,30/04/2011,8.0,14.0,29.0,35.0,36.0,40.0,0,,
1278,27/04/2011,4.0,16.0,24.0,25.0,30.0,56.0,0,,
1277,23/04/2011,12.0,18.0,31.0,50.0,59.0,60.0,0,,
1276,20/04/2011,5.0,9.0,11.0,22.0,36.0,40.0,2,35704303.03,
1275,16/04/2011,2.0,14.0,48.0,55.0,58.0,60.0,0,,
1274,13/04/2011,13.0,17.0,21.0,39.0,40.0,59.0,0,,
1273,09/04/2011,13.0,19.0,26.0,40.0,58.0,60.0,0,,
1272,06/04/2011,13.0,26.0,27.0,28.0,35.0,52.0,0,,
1271,02/04/2011,1.0,2.0,39.0,48.0,52.0,59.0,0,,
1270,30/03/2011,5.0,9.0,24.0,31.0,33.0,42.0,0,,
1269,26/03/2011,4.0,5.0,15.0,17.0,27.0,51.0,2,19413790.51,
1268,23/03/2011,3.0,16.0,17.0,44.0,53.0,60.0,0,,
1267,19/03/2011,4.0,20.0,30.0,41.0,47.0,58.0,0,,
1266,16/03/2011,6.0,10.0,33.0,39.0,42.0,60.0,0,,
1265,12/03/2011,13.0,19.0,24.0,46.0,50.0,60.0,0,,
1264,09/03/2011,4.0,17.0,36.0,37.0,51.0,56.0,0,,
1263,05/03/2011,4.0,18.0,26.0,36.0,41.0,53.0,0,,
1262,02/03/2011,5.0,7.0,8.0,9.0,11.0,39.0,2,16677746.77,
1261,26/02/2011,10.0,14.0,22.0,41.0,42.0,53.0,0,,
1260,23/02/2011,19.0,23.0,29.0,31.0,41.0,53.0,0,,
1259,19/02/2011,4.0,6.0,39.0,46.0,54.0,58.0,0,,
1258,16/02/2011,11.0,26.0,47.0,55.0,57.0,59.0,0,,
1257,12/02/2011,2.0,15.0,26.0,27.0,30.0,52.0,2,26211767.61,
1256,09/02/2011,26.0,33.0,35.0,38.0,43.0,53.0,0,,
1255,05/02/2011,5.0,23.0,38.0,39.0,51.0,54.0,0,,
1254,02/02/2011,7.0,9.0,14.0,18.0,29.0,39.0,0,,
1253,29/01/2011,2.0,17.0,23.0,43.0,44.0,51.0,0,,
1252,26/01/2011,2.0,14.0,35.0,39.0,49.0,51.0,0,,
1251,22/01/2011,5.0,27.0,34.0,46.0,48.0,52.0,0,,
1250,19/01/2011,1.0,2.0,24.0,40.0,51.0,59.0,0,,
1249,15/01/2011,3.0,8.0,36.0,40.0,51.0,53.0,1,11177972.67,
1248,12/01/2011,20.0,33.0,34.0,57.0,58.0,60.0,0,,
1247,08/01/2011,3.0,9.0,11.0,24.0,36.0,51.0,0,,
1246,05/01/2011,10.0,37.0,40.0,43.0,57.0,59.0,0,,
1245,31/12/2010,2.0,10.0,34.0,37.0,43.0,50.0,4,48598800.01,
1244,24/12/2010,2.0,8.0,15.0,25.0,34.0,45.0,0,,
1243,22/12/2010,9.0,19.0,23.0,29.0,32.0,57.0,0,,
1242,20/12/2010,11.0,34.0,45.0,48.0,51.0,54.0,0,,
1241,18/12/2010,10.0,13.0,25.0,26.0,28.0,45.0,0,,
1240,15/12/2010,8.0,9.0,12.0,22.0,42.0,49.0,0,,
1239,11/12/2010,1.0,15.0,37.0,39.0,48.0,52.0,0,,
1238,08/12/2010,13.0,14.0,24.0,39.0,40.0,45.0,0,,
1237,04/12/2010,5.0,18.0,21.0,26.0,39.0,59.0,1,30150521.09,
1236,01/12/2010,3.0,8.0,17.0,20.0,38.0,53.0,0,,
1235,27/11/2010,10.0,16.0,20.0,26.0,49.0,55.0,0,,
1234,24/11/2010,3.0,5.0,19.0,24.0,30.0,35.0,0,,
1233,20/11/2010,22.0,29.0,32.0,49.0,54.0,59.0,0,,
1232,17/11/2010,8.0,11.0,12.0,15.0,18.0,22.0,0,,
1231,13/11/2010,5.0,20.0,23.0,27.0,39.0,49.0,1,22383261.66,
1230,10/11/2010,9.0,12.0,19.0,22.0,35.0,37.0,0,,
1229,06/11/2010,12.0,30.0,32.0,40.0,49.0,60.0,0,,
1228,03/11/2010,10.0,23.0,36.0,50.0,52.0,60.0,0,,
1227,30/10/2010,4.0,28.0,30.0,31.0,35.0,54.0,1,5445377.96,
1226,27/10/2010,10.0,31.0,40.0,50.0,55.0,56.0,0,,
1225,23/10/2010,31.0,32.0,34.0,40.0,50.0,55.0,1,24970852.82,
1224,20/10/2010,19.0,21.0,27.0,41.0,53.0,57.0,1,13344577.42,
1223,16/10/2010,15.0,17.0,35.0,42.0,47.0,48.0,0,,
1222,13/10/2010,5.0,8.0,19.0,26.0,48.0,57.0,0,,
1221,09/10/2010,5.0,14.0,37.0,43.0,46.0,58.0,0,,
1220,06/10/2010,5.0,15.0,43.0,48.0,52.0,55.0,1,119142144.2,
1219,02/10/2010,2.0,33.0,34.0,37.0,41.0,53.0,0,,
1218,29/09/2010,10.0,23.0,29.0,31.0,33.0,46.0,0,,
1217,25/09/2010,5.0,11.0,15.0,28.0,43.0,50.0,0,,
1216,22/09/2010,4.0,7.0,13.0,25.0,27.0,58.0,0,,
1215,18/09/2010,10.0,25.0,30.0,47.0,50.0,51.0,0,,
1214,15/09/2010,5.0,29.0,30.0,36.0,41.0,48.0,0,,
1213,11/09/2010,3.0,11.0,26.0,34.0,45.0,53.0,0,,
1212,08/09/2010,2.0,23.0,33.0,35.0,40.0,50.0,0,,
1211,04/09/2010,3.0,15.0,31.0,36.0,48.0,54.0,7,13217564.89,
1210,01/09/2010,3.0,7.0,9.0,10.0,31.0,34.0,0,,
1209,28/08/2010,5.0,14.0,17.0,30.0,35.0,38.0,0,,
1208,25/08/2010,1.0,12.0,20.0,26.0,45.0,54.0,0,,
1207,21/08/2010,9.0,11.0,22.0,32.0,35.0,56.0,0,,
1206,18/08/2010,2.0,6.0,11.0,36.0,37.0,48.0,0,,
1205,14/08/2010,4.0,13.0,14.0,26.0,29.0,35.0,0,,
1204,11/08/2010,5.0,10.0,25.0,39.0,43.0,52.0,0,,
1203,07/08/2010,7.0,9.0,30.0,33.0,38.0,55.0,0,,
1202,04/08/2010,8.0,9.0,11.0,48.0,53.0,60.0,0,,
1201,31/07/2010,28.0,32.0,36.0,49.0,55.0,60.0,0,,
1200,28/07/2010,3.0,10.0,11.0,39.0,54.0,56.0,1,21815376.29,
1199,24/07/2010,16.0,19.0,23.0,28.0,39.0,58.0,0,,
1198,21/07/2010,22.0,29.0,36.0,41.0,48.0,58.0,0,,
1197,17/07/2010,36.0,37.0,39.0,49.0,54.0,60.0,0,,
1196,14/07/2010,3.0,6.0,19.0,20.0,58.0,60.0,0,,
1195,10/07/2010,17.0,20.0,26.0,27.0,55.0,57.0,1,20642817.77,
1194,07/07/2010,6.0,13.0,24.0,41.0,50.0,53.0,0,,
1193,03/07/2010,2.0,9.0,12.0,14.0,32.0,54.0,0,,
1192,30/06/2010,17.0,20.0,49.0,52.0,57.0,59.0,0,,
1191,26/06/2010,3.0,11.0,16.0,22.0,25.0,33.0,0,,
1190,23/06/2010,10.0,11.0,19.0,37.0,53.0,56.0,2,9806336.06,
1189,19/06/2010,14.0,21.0,27.0,31.0,35.0,50.0,0,,
1188,16/06/2010,9.0,20.0,44.0,52.0,59.0,60.0,0,,
1187,12/06/2010,8.0,17.0,19.0,40.0,43.0,49.0,0,,
1186,09/06/2010,7.0,8.0,12.0,13.0,15.0,41.0,1,21726964.78,
1185,05/06/2010,2.0,10.0,21.0,35.0,43.0,54.0,0,,
1184,02/06/2010,4.0,9.0,23.0,27.0,28.0,30.0,0,,
1183,29/05/2010,5.0,10.0,12.0,20.0,29.0,37.0,4,8393631.32,
1182,26/05/2010,2.0,4.0,29.0,52.0,56.0,60.0,0,,
1181,22/05/2010,18.0,20.0,26.0,31.0,44.0,45.0,0,,
1180,19/05/2010,12.0,30.0,34.0,44.0,57.0,60.0,0,,
1179,15/05/2010,5.0,22.0,28.0,47.0,59.0,60.0,0,,
1178,12/05/2010,1.0,22.0,30.0,45.0,50.0,53.0,0,,
1177,08/05/2010,33.0,38.0,47.0,50.0,52.0,55.0,1,32015488.03,
1176,05/05/2010,11.0,14.0,21.0,30.0,33.0,49.0,0,,
1175,30/04/2010,2.0,3.0,12.0,16.0,37.0,47.0,0,,
1174,28/04/2010,6.0,7.0,39.0,47.0,51.0,52.0,0,,
